steps,scenario,circle
13.0,Normal,True
47.0,Normal,True
17.0,Normal,True
13.0,Normal,True
34.0,Normal,True
43.0,Normal,True
15.0,Normal,True
69.0,Normal,True
24.0,Normal,True
8.0,Normal,True
25.0,Normal,True
15.0,Normal,True
115.0,Normal,True
45.0,Normal,True
31.0,Normal,True
26.0,Normal,True
23.0,Normal,True
32.0,Normal,True
114.0,Normal,True
28.0,Normal,True
13.0,Normal,True
11.0,Normal,True
20.0,Normal,True
86.0,Normal,True
23.0,Normal,True
57.0,Normal,True
11.0,Normal,True
14.0,Normal,True
163.0,Normal,True
40.0,Normal,True
28.0,Normal,True
7.0,Normal,True
17.0,Normal,True
18.0,Normal,True
12.0,Normal,True
11.0,Normal,True
35.0,Normal,True
13.0,Normal,True
53.0,Normal,True
9.0,Normal,True
16.0,Normal,True
27.0,Normal,True
43.0,Normal,True
17.0,Normal,True
65.0,Normal,True
11.0,Normal,True
61.0,Normal,True
30.0,Normal,True
16.0,Normal,True
9.0,Normal,True
15.0,Normal,True
62.0,Normal,True
41.0,Normal,True
7.0,Normal,True
24.0,Normal,True
94.0,Normal,True
24.0,Normal,True
12.0,Normal,True
17.0,Normal,True
10.0,Normal,True
29.0,Normal,True
41.0,Normal,True
93.0,Normal,True
39.0,Normal,True
18.0,Normal,True
41.0,Normal,True
26.0,Normal,True
4.0,Normal,True
29.0,Normal,True
73.0,Normal,True
5.0,Normal,True
27.0,Normal,True
43.0,Normal,True
5.0,Normal,True
13.0,Normal,True
44.0,Normal,True
19.0,Normal,True
11.0,Normal,True
32.0,Normal,True
10.0,Normal,True
15.0,Normal,True
149.0,Normal,True
85.0,Normal,True
53.0,Normal,True
28.0,Normal,True
76.0,Normal,True
31.0,Normal,True
83.0,Normal,True
19.0,Normal,True
43.0,Normal,True
27.0,Normal,True
54.0,Normal,True
17.0,Normal,True
19.0,Normal,True
17.0,Normal,True
38.0,Normal,True
73.0,Normal,True
5.0,Normal,True
36.0,Normal,True
13.0,Normal,True
61.0,Normal,True
67.0,Normal,True
22.0,Normal,True
10.0,Normal,True
83.0,Normal,True
9.0,Normal,True
26.0,Normal,True
14.0,Normal,True
27.0,Normal,True
13.0,Normal,True
14.0,Normal,True
32.0,Normal,True
31.0,Normal,True
10.0,Normal,True
30.0,Normal,True
9.0,Normal,True
83.0,Normal,True
14.0,Normal,True
10.0,Normal,True
163.0,Normal,True
82.0,Normal,True
49.0,Normal,True
47.0,Normal,True
28.0,Normal,True
35.0,Normal,True
29.0,Normal,True
13.0,Normal,True
11.0,Normal,True
24.0,Normal,True
9.0,Normal,True
26.0,Normal,True
64.0,Normal,True
9.0,Normal,True
11.0,Normal,True
8.0,Normal,True
62.0,Normal,True
16.0,Normal,True
14.0,Normal,True
36.0,Normal,True
11.0,Normal,True
19.0,Normal,True
13.0,Normal,True
59.0,Normal,True
22.0,Normal,True
21.0,Normal,True
28.0,Normal,True
32.0,Normal,True
23.0,Normal,True
26.0,Normal,True
28.0,Normal,True
28.0,Normal,True
22.0,Normal,True
13.0,Normal,True
19.0,Normal,True
64.0,Normal,True
93.0,Normal,True
32.0,Normal,True
17.0,Normal,True
14.0,Normal,True
13.0,Normal,True
33.0,Normal,True
42.0,Normal,True
41.0,Normal,True
31.0,Normal,True
16.0,Normal,True
21.0,Normal,True
45.0,Normal,True
13.0,Normal,True
31.0,Normal,True
15.0,Normal,True
72.0,Normal,True
17.0,Normal,True
19.0,Normal,True
18.0,Normal,True
27.0,Normal,True
48.0,Normal,True
13.0,Normal,True
28.0,Normal,True
14.0,Normal,True
30.0,Normal,True
52.0,Normal,True
10.0,Normal,True
33.0,Normal,True
25.0,Normal,True
14.0,Normal,True
62.0,Normal,True
9.0,Normal,True
22.0,Normal,True
24.0,Normal,True
17.0,Normal,True
17.0,Normal,True
28.0,Normal,True
10.0,Normal,True
12.0,Normal,True
9.0,Normal,True
16.0,Normal,True
18.0,Normal,True
41.0,Normal,True
23.0,Normal,True
32.0,Normal,True
57.0,Normal,True
64.0,Normal,True
19.0,Normal,True
32.0,Normal,True
16.0,Normal,True
35.0,Normal,True
55.0,Normal,True
25.0,Normal,True
19.0,Normal,True
9.0,Normal,True
15.0,Normal,True
131.0,Normal,True
43.0,Normal,True
13.0,Normal,True
22.0,Normal,True
30.0,Normal,True
18.0,Normal,True
34.0,Normal,True
34.0,Normal,True
30.0,Normal,True
23.0,Normal,True
19.0,Normal,True
54.0,Normal,True
14.0,Normal,True
7.0,Normal,True
29.0,Normal,True
82.0,Normal,True
22.0,Normal,True
21.0,Normal,True
23.0,Normal,True
17.0,Normal,True
18.0,Normal,True
25.0,Normal,True
35.0,Normal,True
19.0,Normal,True
31.0,Normal,True
32.0,Normal,True
19.0,Normal,True
15.0,Normal,True
53.0,Normal,True
15.0,Normal,True
43.0,Normal,True
77.0,Normal,True
18.0,Normal,True
40.0,Normal,True
32.0,Normal,True
28.0,Normal,True
40.0,Normal,True
27.0,Normal,True
29.0,Normal,True
24.0,Normal,True
17.0,Normal,True
31.0,Normal,True
7.0,Normal,True
55.0,Normal,True
27.0,Normal,True
45.0,Normal,True
19.0,Normal,True
6.0,Normal,True
39.0,Normal,True
19.0,Normal,True
20.0,Normal,True
12.0,Normal,True
39.0,Normal,True
41.0,Normal,True
26.0,Normal,True
51.0,Normal,True
20.0,Normal,True
38.0,Normal,True
10.0,Normal,True
42.0,Normal,True
64.0,Normal,True
24.0,Normal,True
57.0,Normal,True
12.0,Normal,True
64.0,Normal,True
23.0,Normal,True
10.0,Normal,True
40.0,Normal,True
30.0,Normal,True
12.0,Normal,True
5.0,Normal,True
44.0,Normal,True
9.0,Normal,True
19.0,Normal,True
57.0,Normal,True
9.0,Normal,True
5.0,Normal,True
100.0,Normal,True
37.0,Normal,True
18.0,Normal,True
49.0,Normal,True
23.0,Normal,True
47.0,Normal,True
12.0,Normal,True
8.0,Normal,True
17.0,Normal,True
42.0,Normal,True
86.0,Normal,True
32.0,Normal,True
12.0,Normal,True
10.0,Normal,True
14.0,Normal,True
31.0,Normal,True
48.0,Normal,True
6.0,Normal,True
23.0,Normal,True
29.0,Normal,True
88.0,Normal,True
13.0,Normal,True
18.0,Normal,True
16.0,Normal,True
14.0,Normal,True
66.0,Normal,True
65.0,Normal,True
13.0,Normal,True
22.0,Normal,True
10.0,Normal,True
15.0,Normal,True
70.0,Normal,True
16.0,Normal,True
43.0,Normal,True
16.0,Normal,True
18.0,Normal,True
33.0,Normal,True
48.0,Normal,True
39.0,Normal,True
32.0,Normal,True
24.0,Normal,True
14.0,Normal,True
83.0,Normal,True
8.0,Normal,True
29.0,Normal,True
36.0,Normal,True
11.0,Normal,True
38.0,Normal,True
65.0,Normal,True
58.0,Normal,True
10.0,Normal,True
36.0,Normal,True
9.0,Normal,True
36.0,Normal,True
14.0,Normal,True
8.0,Normal,True
30.0,Normal,True
8.0,Normal,True
48.0,Normal,True
